aqi_category,co,coco,day,day_of_week,day_of_year,day_of_year_cos,day_of_year_sin,dew_point,hour,is_weekend,month,nh3,no,no2,o3,pm10,pm2_5,precipitation,pressure,relative_humidity,so2,temperature,week_cos,week_of_year,week_sin,wind_direction,wind_speed,numerical_aqi,aqi_volatility
0.6666666666666666,0.07407323269611575,0.0,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8881118881118881,0.6956521739130435,1.0,0.8,0.12027461918043339,0.0,0.029633322255455848,0.38309286730339365,0.20629994569012333,0.17612992979391118,0.0,0.36516853932584326,0.67,0.03826443457464981,0.6443298969072165,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.1388888888888889,0.18072289156626506,148.0,0.11800359680117598
0.6666666666666666,0.07762090285744576,0.0,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8881118881118881,0.7391304347826086,1.0,0.8,0.1282986483587213,0.0,0.03212584468815774,0.3585043690306848,0.21457573641606537,0.18428289494969105,0.0,0.3932584269662911,0.67,0.032456440040997604,0.6443298969072165,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.1388888888888889,0.18072289156626506,152.0,0.1272056704827229
0.6666666666666666,0.08035643294449052,0.0,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.93006993006993,0.7826086956521738,1.0,0.8,0.1301008367303154,0.0,0.033898305084745756,0.339402560455192,0.22161015853311608,0.19065644310718563,0.0,0.36516853932584326,0.79,0.02733173898189272,0.6185567010309279,0.021451408657143012,0.7200000000000001,0.34269712624528414,1.0,0.04337349397590362,153.0,0.13553369666735146
0.6666666666666666,0.0811250317094318,0.16666666666666666,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8881118881118881,0.8260869565217391,1.0,0.8,0.13160266037331045,0.0,0.03483992467043314,0.31643974801869534,0.22515323143766,0.19395645281309654,0.0,0.3932584269662911,0.71,0.02186539118551418,0.6185567010309279,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.8611111111111112,0.13253012048192772,153.0,0.1427050298569583
0.6666666666666666,0.0828628978823779,0.16666666666666666,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8881118881118881,0.8695652173913043,1.0,0.8,0.14039905599656727,0.0,0.03655699567962777,0.2876651087177403,0.22944629787674242,0.1981623475363163,0.0,0.3932584269662911,0.71,0.017423983600956615,0.6185567010309279,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.8611111111111112,0.13253012048192772,154.0,0.1492727645807527
0.6666666666666666,0.08472949488294962,0.16666666666666666,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.9230769230769231,0.9130434782608695,1.0,0.8,0.15185582493027247,0.0,0.03799711975185554,0.261410282462914,0.23345488400962058,0.20152706331489212,0.0,0.3764044943820224,0.8200000000000001,0.014690809702767338,0.5927835051546392,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.0,0.0,154.0,0.15512136658033515
0.6666666666666666,0.08618528909536305,0.16666666666666666,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8881118881118881,0.9565217391304348,1.0,0.8,0.16138167775155546,0.0,0.03910490749972305,0.2376752692542166,0.23704968060620166,0.20359765764016954,0.0,0.3932584269662911,0.71,0.012982576016399046,0.6185567010309279,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.8611111111111112,0.13253012048192772,155.0,0.16117890008933475
0.6666666666666666,0.08777170723580838,0.16666666666666666,0.3666666666666667,0.8333333333333333,0.7344632768361583,0.011077093542134264,0.35754558452006946,0.8601398601398602,1.0,1.0,0.8,0.16365586783951944,0.0,0.0398803589232303,0.21877667140825033,0.24292031965241678,0.20680060823708307,0.0,0.3932584269662911,0.66,0.011615989067304407,0.6185567010309279,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.8611111111111112,0.13253012048192772,155.0,0.1668236535204611
0.6666666666666666,0.08965155593922391,0.041666666666666664,0.4,1.0,0.7401129943502824,0.013285288888048585,0.3483332208587918,0.9184149184149184,0.0,1.0,0.8,0.16258313666595153,0.0,0.04087736789631106,0.20211339158707578,0.2507564589960431,0.21145944546895729,0.0,0.3764044943820224,0.86,0.010591048855483431,0.5670103092783505,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.75,0.04337349397590362,156.0,0.1726436731507495
0.6666666666666666,0.09120579137276283,0.08333333333333334,0.4,1.0,0.7401129943502824,0.013285288888048585,0.3483332208587918,0.8857808857808858,0.043478260869565216,1.0,0.8,0.15992276335550312,0.0,0.04192976625678519,0.1862629546840073,0.2573770915767967,0.2146623960658708,0.0,0.3932584269662911,0.79,0.010591048855483431,0.5670103092783505,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.8611111111111112,0.07228915662650603,157.0,0.17910877750306312
0.6666666666666666,0.09409087639190208,0.08333333333333334,0.4,1.0,0.7401129943502824,0.013285288888048585,0.3483332208587918,0.8648018648018649,0.08695652173913043,1.0,0.8,0.15674747908174214,0.003212755830556878,0.043480669103799705,0.17728104043893517,0.26510978353634884,0.2176388754084571,0.0,0.4213483146067425,0.75,0.012299282541851727,0.5670103092783505,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.8611111111111112,0.13253012048192772,157.0,0.18459337642396417
0.6666666666666666,0.09774834637679515,0.08333333333333334,0.4,1.0,0.7401129943502824,0.013285288888048585,0.3483332208587918,0.9090909090909092,0.13043478260869565,1.0,0.8,0.15061145676893373,0.012970014278914803,0.04071119973413093,0.19841495630969314,0.2779372591615589,0.22255653693099103,0.0,0.407303370786515,0.75,0.015715749914588316,0.6185567010309279,0.021451408657143012,0.7200000000000001,0.34269712624528414,0.638888888888889,0.04337349397590362,158.0,0.18935618086407677
0.6666666666666666,0.06368957696778323,0.0,0.4,1.0,0.7401129943502824,0.013285288888048585,0.3483332208587918,0.8881118881118881,0.17391304347826086,1.0,0.8,0.07290281055567474,0.0028557829604950024,0.010468594217347955,0.44755131070920545,0.30985077714847287,0.21100650296030285,0.0,0.4213483146067425,0.67,0.0683293474547318,0.6443298969072165,0.021451408657143012,0.7200000000000001,0.34269712624528414,1.0,0.07228915662650603,156.0,0.1901415848833194
