aqi_category,co,coco,day,day_of_week,day_of_year,day_of_year_cos,day_of_year_sin,dew_point,hour,is_weekend,month,nh3,no,no2,o3,pm10,pm2_5,precipitation,pressure,relative_humidity,snow,so2,temperature,timestamp,tsun,week_cos,week_of_year,week_sin,wind_direction,wind_speed,wpgt
3,249.75,1,10,3,100,-0.150055398,0.98867759,14.2,17,0,4,15.2,0,2.25,107.83,48.14,25.02,0,1005.3,55,,1.55,23.8,4/10/2025 17:00,,-0.239315664,15,0.970941817,286,6.1,
3,263.56,3,10,3,100,-0.150055398,0.98867759,16.5,18,0,4,15.51,0,2.29,108.4,46,25.56,0,1003.7,61,,1.52,24.5,4/10/2025 18:00,,-0.239315664,15,0.970941817,230,3.6,
3,270.5,3,10,3,100,-0.150055398,0.98867759,14.1,19,0,4,16.14,0,2.39,105.28,43.57,25.58,0,1003,48,,1.28,26,4/10/2025 19:00,,-0.239315664,15,0.970941817,130,19,
3,277.71,3,10,3,100,-0.150055398,0.98867759,11,20,0,4,17.96,0,2.49,99.63,43.52,25.82,0,1003,44,,1,24,4/10/2025 20:00,,-0.239315664,15,0.970941817,130,19,
3,280.98,3,10,3,100,-0.150055398,0.98867759,15.3,21,0,4,19.9,0,2.48,93.28,44.6,25.86,0,1004.5,60,,0.8,23.5,4/10/2025 21:00,,-0.239315664,15,0.970941817,180,3.6,
3,282.56,2,10,3,100,-0.150055398,0.98867759,14.1,22,0,4,22.86,0,2.55,85.19,45.77,25.68,0,1003,61,,0.68,22,4/10/2025 22:00,,-0.239315664,15,0.970941817,50,11,
3,287.67,1,10,3,100,-0.150055398,0.98867759,10.9,23,0,4,27.32,0,2.73,78.54,47.18,25.65,0,1004,56,,0.65,20,4/10/2025 23:00,,-0.239315664,15,0.970941817,130,11,
3,295.73,1,11,4,101,-0.167051626,0.98594815,10.9,0,0,4,31.61,0,2.98,73.86,48.97,25.91,0,1003.5,56,,0.68,20,4/11/2025 0:00,,-0.239315664,15,0.970941817,0,0,
3,305.59,5,11,4,101,-0.167051626,0.98594815,10.9,1,0,4,35.11,0,3.3,69.71,50.88,26.12,0,1004,56,,0.75,20,4/11/2025 1:00,,-0.239315664,15,0.970941817,180,15,
3,326.66,2,11,4,101,-0.167051626,0.98594815,9.9,2,0,4,36.93,0.07,4.07,65.06,53.05,26.27,0,1005,49,,0.89,21,4/11/2025 2:00,,-0.239315664,15,0.970941817,180,15,
3,352.88,1,11,4,101,-0.167051626,0.98594815,12.2,3,0,4,36.28,0.59,4.52,64.21,55.42,26.52,0,1005.5,49,,1.09,23.5,4/11/2025 3:00,,-0.239315664,15,0.970941817,310,3.6,
3,308.59,5,11,4,101,-0.167051626,0.98594815,11,4,0,4,20.89,0.4,2.64,90.57,54.6,24.87,0,1006,39,,1.49,26,4/11/2025 4:00,,-0.239315664,15,0.970941817,180,11,
3,299.15,5,11,4,101,-0.167051626,0.98594815,8.8,5,0,4,17.32,0.29,1.91,103.06,55.36,25.63,0,1007,30,,1.62,28,4/11/2025 5:00,,-0.239315664,15,0.970941817,180,11,
3,295.9,5,11,4,101,-0.167051626,0.98594815,12.8,6,0,4,16.14,0.21,1.45,114.27,56.97,27.47,0,1007.2,34,,1.77,30.5,4/11/2025 6:00,,-0.239315664,15,0.970941817,230,3.6,
3,235.93,1,11,4,101,-0.167051626,0.98594815,10.1,7,0,4,8.41,0.1,0.73,123.88,39.6,19.72,0,1007,31,,1.36,29,4/11/2025 7:00,,-0.239315664,15,0.970941817,50,22,
3,207.05,1,11,4,101,-0.167051626,0.98594815,10,8,0,4,5.74,0.07,0.56,123.34,30.51,15.31,0,1007,29,,0.98,30,4/11/2025 8:00,,-0.239315664,15,0.970941817,50,22,
3,200.41,2,11,4,101,-0.167051626,0.98594815,16.6,9,0,4,5.14,0.07,0.56,122.38,26.6,13.48,0,1006.2,41,,0.86,31.5,4/11/2025 9:00,,-0.239315664,15,0.970941817,310,7.6,
3,201.26,2,11,4,101,-0.167051626,0.98594815,10,10,0,4,5,0.07,0.61,123.04,24.24,12.41,0,1005,29,,0.82,30,4/11/2025 10:00,,-0.239315664,15,0.970941817,50,19,
3,206.06,1,11,4,101,-0.167051626,0.98594815,10,11,0,4,5.2,0.08,0.72,123.74,23.06,12.05,0,1004,29,,0.84,30,4/11/2025 11:00,,-0.239315664,15,0.970941817,50,19,
3,211.92,1,11,4,101,-0.167051626,0.98594815,15.4,12,0,4,5.43,0.07,0.88,124.67,22.21,11.81,0,1003.3,38,,0.87,31.5,4/11/2025 12:00,,-0.239315664,15,0.970941817,360,3.6,
3,226.64,1,11,4,101,-0.167051626,0.98594815,10.1,13,0,4,7.26,0.06,1.61,121.61,22.49,12.01,0,1005,31,,0.93,29,4/11/2025 13:00,,-0.239315664,15,0.970941817,50,15,
3,248.11,2,11,4,101,-0.167051626,0.98594815,10.2,14,0,4,10.45,0.01,2.48,115.79,24.25,12.73,0,1005,33,,1.02,28,4/11/2025 14:00,,-0.239315664,15,0.970941817,50,11,
3,267.04,1,11,4,101,-0.167051626,0.98594815,14.7,15,0,4,13.27,0,2.9,111.17,26.57,13.57,0,1004.1,47,,1.12,27,4/11/2025 15:00,,-0.239315664,15,0.970941817,270,7.6,
3,289.33,1,11,4,101,-0.167051626,0.98594815,10.8,16,0,4,17.05,0,3.59,101.15,28.99,14.51,0,1007,41,,1.15,25,4/11/2025 16:00,,-0.239315664,15,0.970941817,50,19,
2,320.67,1,11,4,101,-0.167051626,0.98594815,12,17,0,4,21.54,0,4.51,90.14,32.59,15.9,0,1007,50,,1.16,23,4/11/2025 17:00,,-0.239315664,15,0.970941817,310,15,
2,344.42,1,11,4,101,-0.167051626,0.98594815,13,18,0,4,25.04,0,5.24,81.45,35.97,17.07,0,1006.7,55,,1.12,22.5,4/11/2025 18:00,,-0.239315664,15,0.970941817,310,3.6,
2,351.38,1,11,4,101,-0.167051626,0.98594815,13.1,19,0,4,28.17,0,5.56,74.55,37.84,17.52,0,1008,57,,1.02,22,4/11/2025 19:00,,-0.239315664,15,0.970941817,310,15,
2,350.68,5,11,4,101,-0.167051626,0.98594815,11,20,0,4,32.59,0,5.37,70.04,39.39,17.84,0,1007,53,,0.95,21,4/11/2025 20:00,,-0.239315664,15,0.970941817,310,11,
2,348.62,5,11,4,101,-0.167051626,0.98594815,12.5,21,0,4,38.7,0,5.07,67.08,41.08,18.33,0,1007.6,60,,0.93,20.5,4/11/2025 21:00,,-0.239315664,15,0.970941817,360,3.6,
2,346.9,5,11,4,101,-0.167051626,0.98594815,12,22,0,4,45.25,0,4.86,65.1,43.01,19.28,0,1007,60,,0.94,20,4/11/2025 22:00,,-0.239315664,15,0.970941817,310,11,
2,346.41,1,11,4,101,-0.167051626,0.98594815,11.4,23,0,4,49.88,0,4.7,62.12,44.94,20.22,0,1006.5,62,,0.92,18.8,4/11/2025 23:00,,-0.239315664,15,0.970941817,262,4.7,
2,348.98,1,12,5,102,-0.183998352,0.982926552,13.7,0,1,4,52.38,0,4.63,58.69,46.79,21.03,0,1008.2,76,,0.89,18,4/12/2025 0:00,,-0.239315664,15,0.970941817,0,0,
2,352.24,5,12,5,102,-0.183998352,0.982926552,13,1,1,4,51.75,0,4.61,55.26,48.27,21.47,0,1008,68,,0.85,19,4/12/2025 1:00,,-0.239315664,15,0.970941817,270,7,
3,365.24,1,12,5,102,-0.183998352,0.982926552,10.9,2,1,4,47.71,0.11,4.87,52.35,50.16,21.73,0,1009,56,,0.89,20,4/12/2025 2:00,,-0.239315664,15,0.970941817,230,7,
3,382.37,1,12,5,102,-0.183998352,0.982926552,13.3,3,1,4,42.03,0.72,4.67,55.27,52.6,22.24,0,1009.3,58,,0.98,22,4/12/2025 3:00,,-0.239315664,15,0.970941817,360,3.6,
3,319.33,1,12,5,102,-0.183998352,0.982926552,12.1,4,1,4,23.26,0.43,2.55,93.92,51.07,19.79,0,1010,42,,1.7,26,4/12/2025 4:00,,-0.239315664,15,0.970941817,171,3.6,
3,311.96,1,12,5,102,-0.183998352,0.982926552,11.9,5,1,4,20.57,0.3,1.76,107.52,52.71,20.99,0,1010,37,,1.82,28,4/12/2025 5:00,,-0.239315664,15,0.970941817,130,15,
3,304.08,1,12,5,102,-0.183998352,0.982926552,15.7,6,1,4,18.2,0.2,1.22,119.95,55.1,23.31,0,1008.1,42,,1.9,30,4/12/2025 6:00,,-0.239315664,15,0.970941817,310,3.6,
3,236.94,1,12,5,102,-0.183998352,0.982926552,11,7,1,4,8.63,0.09,0.56,132.46,38.5,17.46,0,1009,31,,1.59,30,4/12/2025 7:00,,-0.239315664,15,0.970941817,130,15,
3,213.17,1,12,5,102,-0.183998352,0.982926552,11.9,8,1,4,6.35,0.07,0.45,130.58,33.23,15.82,0,1009,31,,1.23,31,4/12/2025 8:00,,-0.239315664,15,0.970941817,130,15,
3,204.87,1,12,5,102,-0.183998352,0.982926552,15,9,1,4,5.93,0.07,0.45,129.27,32.53,15.56,0,1006.8,36,,1.16,32,4/12/2025 9:00,,-0.239315664,15,0.970941817,50,7.2,
3,204.99,1,12,5,102,-0.183998352,0.982926552,12.2,10,1,4,6.5,0.08,0.55,128.72,33.29,15.95,0,1007,30,,1.15,32,4/12/2025 10:00,,-0.239315664,15,0.970941817,130,11,
3,207.93,1,12,5,102,-0.183998352,0.982926552,12.2,11,1,4,7.63,0.09,0.74,126.7,34.63,16.51,0,1007,30,,1.15,32,4/12/2025 11:00,,-0.239315664,15,0.970941817,130,11,
3,212.4,1,12,5,102,-0.183998352,0.982926552,14.9,12,1,4,8.86,0.09,1.04,125.2,35.92,16.96,0,1004.6,32,,1.18,34,4/12/2025 12:00,,-0.239315664,15,0.970941817,90,7.6,
3,234.37,1,12,5,102,-0.183998352,0.982926552,14.2,13,1,4,13.93,0.09,2.48,117.63,38.13,17.87,0,1007,36,,1.27,31,4/12/2025 13:00,,-0.239315664,15,0.970941817,360,7,
3,269.33,1,12,5,102,-0.183998352,0.982926552,13.1,14,1,4,20.55,0.01,4.32,105.46,41.77,19.34,0,1007,40,,1.38,28,4/12/2025 14:00,,-0.239315664,15,0.970941817,360,7,
2,300.41,1,12,5,102,-0.183998352,0.982926552,17.4,15,1,4,26.24,0,5.34,96.5,46.08,20.96,0,1006.7,59,,1.47,26,4/12/2025 15:00,,-0.239315664,15,0.970941817,0,0,
2,321.86,1,12,5,102,-0.183998352,0.982926552,14,16,1,4,32.1,0,5.89,90.01,49.51,22.11,0,1009,45,,1.54,27,4/12/2025 16:00,,-0.239315664,15,0.970941817,345,5,
3,340.73,3,12,5,102,-0.183998352,0.982926552,14,17,1,4,38.04,0,6.28,86.5,53.02,23.27,0,1009,45,,1.64,27,4/12/2025 17:00,,-0.239315664,15,0.970941817,325,4.7,
3,354.31,1,12,5,102,-0.183998352,0.982926552,16.7,18,1,4,42.43,0,6.6,83.1,55.8,24.21,0,1008.3,70,,1.68,22.5,4/12/2025 18:00,,-0.239315664,15,0.970941817,310,3.6,
3,357.22,1,12,5,102,-0.183998352,0.982926552,14.1,19,1,4,43.41,0,6.64,78.44,57.2,24.77,0,1009,48,,1.56,26,4/12/2025 19:00,,-0.239315664,15,0.970941817,38,2.5,
3,356.78,1,12,5,102,-0.183998352,0.982926552,14.1,20,1,4,43.56,0,6.32,73.62,58.54,25.36,0,1009,48,,1.4,26,4/12/2025 20:00,,-0.239315664,15,0.970941817,195,3.6,
3,352.75,1,12,5,102,-0.183998352,0.982926552,16.8,21,1,4,42.91,0,5.83,68.95,59.53,25.71,0,1009.2,77,,1.24,21,4/12/2025 21:00,,-0.239315664,15,0.970941817,310,3.6,
3,343.97,1,12,5,102,-0.183998352,0.982926552,15.1,22,1,4,40.69,0,5.32,64.31,59.78,25.66,0,1009,65,,1.06,22,4/12/2025 22:00,,-0.239315664,15,0.970941817,246,6.1,
3,337.3,1,12,5,102,-0.183998352,0.982926552,15.1,23,1,4,42.16,0,5,61.99,60.72,25.81,0,1009,65,,0.99,22,4/12/2025 23:00,,-0.239315664,15,0.970941817,281,6.5,
3,334.44,1,13,6,103,-0.200890555,0.979613692,16.6,0,1,4,46.09,0,4.86,61.14,62.34,26.38,0,1009.6,81,,0.99,20,4/13/2025 0:00,,-0.239315664,15,0.970941817,310,3.6,
3,332.9,1,13,6,103,-0.200890555,0.979613692,15.1,1,1,4,49.15,0,4.82,60.01,63.15,26.41,0,1009,69,,1,21,4/13/2025 1:00,,-0.239315664,15,0.970941817,299,4,
3,342.36,1,13,6,103,-0.200890555,0.979613692,15.1,2,1,4,47.75,0.08,5.15,57.12,64.44,26.26,0,1009,69,,1.03,21,4/13/2025 2:00,,-0.239315664,15,0.970941817,352,4,
3,360.65,5,13,6,103,-0.200890555,0.979613692,14.1,3,1,4,43.22,0.63,5.1,57.3,66.51,26.44,0,1011,51,,1.07,25,4/13/2025 3:00,,-0.239315664,15,0.970941817,180,7,
3,316.78,5,13,6,103,-0.200890555,0.979613692,13.9,4,1,4,26.14,0.55,3.15,87.17,67.06,25.53,0,1012,42,,1.4,28,4/13/2025 4:00,,-0.239315664,15,0.970941817,34,4.3,
3,309.39,1,13,6,103,-0.200890555,0.979613692,12.8,5,1,4,21.68,0.38,2.18,102.12,68.59,27.46,0,1012,37,,1.49,29,4/13/2025 5:00,,-0.239315664,15,0.970941817,50,7,
3,304.28,1,13,6,103,-0.200890555,0.979613692,14.6,6,1,4,19.33,0.23,1.47,116.3,73.25,31.21,0,1010.5,36,,1.57,31.5,4/13/2025 6:00,,-0.239315664,15,0.970941817,90,3.6,
3,240.02,1,13,6,103,-0.200890555,0.979613692,13.2,7,1,4,9.68,0.08,0.58,130.77,70.17,28.14,0,1011,32,,2.61,32,4/13/2025 7:00,,-0.239315664,15,0.970941817,360,11,
3,224.54,1,13,6,103,-0.200890555,0.979613692,13.1,8,1,4,7.86,0.06,0.44,130.6,68.31,27.61,0,1010,30,,2.45,33,4/13/2025 8:00,,-0.239315664,15,0.970941817,50,11,
3,222.42,1,13,6,103,-0.200890555,0.979613692,16.8,9,1,4,7.61,0.06,0.45,130.29,69.14,28.36,0,1007.6,36,,2.4,34,4/13/2025 9:00,,-0.239315664,15,0.970941817,310,3.6,
3,224.95,1,13,6,103,-0.200890555,0.979613692,12,10,1,4,7.77,0.06,0.51,130.93,71.32,29.66,0,1009,28,,2.42,33,4/13/2025 10:00,,-0.239315664,15,0.970941817,50,15,
3,228.93,1,13,6,103,-0.200890555,0.979613692,11.8,11,1,4,8.27,0.07,0.64,130.65,73.73,31.01,0,1008,26,,2.48,34,4/13/2025 11:00,,-0.239315664,15,0.970941817,50,15,
3,233.79,2,13,6,103,-0.200890555,0.979613692,16.8,12,1,4,8.86,0.06,0.86,129.99,75.95,32.21,0,1005.4,36,,2.55,34,4/13/2025 12:00,,-0.239315664,15,0.970941817,310,3.6,
3,256.84,1,13,6,103,-0.200890555,0.979613692,11.8,13,1,4,12.62,0.06,2.18,120.63,77.86,33.77,0,1008,26,,2.55,34,4/13/2025 13:00,,-0.239315664,15,0.970941817,50,15,
3,291.85,1,13,6,103,-0.200890555,0.979613692,12.8,14,1,4,18.58,0.01,3.93,107.22,80.36,35.56,0,1008,35,,2.51,30,4/13/2025 14:00,,-0.239315664,15,0.970941817,360,11,
3,322.95,1,13,6,103,-0.200890555,0.979613692,17.5,15,1,4,24.5,0,4.99,98.6,83.36,37.22,0,1006.8,56,,2.51,27,4/13/2025 15:00,,-0.239315664,15,0.970941817,310,3.6,
3,341.24,1,13,6,103,-0.200890555,0.979613692,15,16,1,4,29.93,0,5.58,92.82,84.84,38.04,0,1010,48,,2.5,27,4/13/2025 16:00,,-0.239315664,15,0.970941817,50,11,
3,358.22,2,13,6,103,-0.200890555,0.979613692,15,17,1,4,34.51,0,5.97,88.72,87.07,39,0,1010,48,,2.48,27,4/13/2025 17:00,,-0.239315664,15,0.970941817,50,11,
3,369.83,3,13,6,103,-0.200890555,0.979613692,19.1,18,1,4,38.22,0,6.26,84.32,88.94,39.72,0,1009,72,,2.41,24.5,4/13/2025 18:00,,-0.239315664,15,0.970941817,310,3.6,
3,370.81,3,13,6,103,-0.200890555,0.979613692,15,19,1,4,41.47,0,6.26,79.51,89.56,40.07,0,1010,48,,2.26,27,4/13/2025 19:00,,-0.239315664,15,0.970941817,50,11,
3,369.58,2,13,6,103,-0.200890555,0.979613692,15.9,20,1,4,45.03,0,6.03,75.68,90.86,40.62,0,1010,57,,2.11,25,4/13/2025 20:00,,-0.239315664,15,0.970941817,50,11,
3,365.67,1,13,6,103,-0.200890555,0.979613692,18.3,21,1,4,47.45,0,5.6,72.15,91.8,40.92,0,1009.5,75,,1.95,23,4/13/2025 21:00,,-0.239315664,15,0.970941817,310,3.6,
3,358.94,1,13,6,103,-0.200890555,0.979613692,15.9,22,1,4,48.91,0,5.2,68.69,91.91,40.8,0,1009,57,,1.77,25,4/13/2025 22:00,,-0.239315664,15,0.970941817,50,11,
3,358.27,1,13,6,103,-0.200890555,0.979613692,15.9,23,1,4,53.68,0,4.99,67,93.19,41.27,0,1009,57,,1.73,25,4/13/2025 23:00,,-0.239315664,15,0.970941817,50,11,
3,362.88,1,14,0,104,-0.21772323,0.976010551,17.8,0,0,4,59.42,0,4.97,66.28,94.68,41.8,0,1010.7,82,,1.74,21,4/14/2025 0:00,,-0.354604887,16,0.935016243,310,3.6,
3,370.46,1,14,0,104,-0.21772323,0.976010551,13.1,1,0,4,64.59,0,5.08,65.58,95.4,41.88,0,1007.1,61,,1.79,20.9,4/14/2025 1:00,,-0.354604887,16,0.935016243,321,3.6,
3,391.04,1,14,0,104,-0.21772323,0.976010551,13,2,0,4,66.7,0.08,5.72,62.94,96.85,41.82,0,1007.9,53,,1.88,23.1,4/14/2025 2:00,,-0.354604887,16,0.935016243,308,5,
3,422.89,5,14,0,104,-0.21772323,0.976010551,18.3,3,0,4,64.17,0.68,6.08,62.58,98.87,41.79,0,1008.7,75,,1.95,23,4/14/2025 3:00,,-0.354604887,16,0.935016243,360,3.6,
4,412.5,5,14,0,104,-0.21772323,0.976010551,14.1,4,0,4,50.64,0.84,4.82,80.46,102.03,41.04,0,1009,38,,2.19,30,4/14/2025 4:00,,-0.354604887,16,0.935016243,56,5,
4,399.44,5,14,0,104,-0.21772323,0.976010551,14.1,5,0,4,38.68,0.56,3.4,100.6,105.58,43.11,0,1009,34,,2.19,32,4/14/2025 5:00,,-0.354604887,16,0.935016243,50,7,
4,377.39,5,14,0,104,-0.21772323,0.976010551,19.5,6,0,4,30.73,0.32,2.21,120.66,112.23,47.49,0,1009.1,45,,2.28,33,4/14/2025 6:00,,-0.354604887,16,0.935016243,50,7.6,
3,245.34,5,14,0,104,-0.21772323,0.976010551,13.9,7,0,4,10.4,0.09,0.68,135.92,96.93,39.85,0,1008,30,,3.81,34,4/14/2025 7:00,,-0.354604887,16,0.935016243,360,15,
3,212.21,5,14,0,104,-0.21772323,0.976010551,13.9,8,0,4,6.73,0.07,0.5,133.54,85.47,36.49,0,1008,30,,3.58,34,4/14/2025 8:00,,-0.354604887,16,0.935016243,360,15,
3,203.77,5,14,0,104,-0.21772323,0.976010551,18.1,9,0,4,6,0.07,0.5,132.38,82.19,35.6,0,1006.8,36,,3.4,35.5,4/14/2025 9:00,,-0.354604887,16,0.935016243,310,7.6,
3,201.25,5,14,0,104,-0.21772323,0.976010551,14,10,0,4,5.78,0.07,0.55,132.39,80.66,35.2,0,1007,27,,3.24,36,4/14/2025 10:00,,-0.354604887,16,0.935016243,360,22,
3,199.89,5,14,0,104,-0.21772323,0.976010551,14,11,0,4,5.92,0.07,0.66,131.57,79.88,34.99,0,1006,27,,3.15,36,4/14/2025 11:00,,-0.354604887,16,0.935016243,360,15,
3,200.42,5,14,0,104,-0.21772323,0.976010551,19.8,12,0,4,6.21,0.07,0.87,130.52,80.22,35.14,0,1004.2,39,,3.17,36,4/14/2025 12:00,,-0.354604887,16,0.935016243,50,7.6,
3,222.6,5,14,0,104,-0.21772323,0.976010551,17.2,13,0,4,9.7,0.06,2.21,122.18,82.57,36.82,0,1006,39,,3.29,33,4/14/2025 13:00,,-0.354604887,16,0.935016243,360,15,
3,263.08,5,14,0,104,-0.21772323,0.976010551,17.1,14,0,4,14.87,0.01,4.16,109.04,86.77,39.62,0,1006,41,,3.4,32,4/14/2025 14:00,,-0.354604887,16,0.935016243,360,15,
3,301.66,5,14,0,104,-0.21772323,0.976010551,21.1,15,0,4,18.65,0,5.37,98.96,91.38,42.32,0,1005.5,59,,3.4,30,4/14/2025 15:00,,-0.354604887,16,0.935016243,0,0,
3,328.41,5,14,0,104,-0.21772323,0.976010551,16.9,16,0,4,21.72,0,6.11,90.22,94.03,43.92,0,1008,48,,3.25,29,4/14/2025 16:00,,-0.354604887,16,0.935016243,310,11,
3,353.35,5,14,0,104,-0.21772323,0.976010551,16.9,17,0,4,25.13,0,6.65,83.69,97.07,45.5,0,1009,48,,3.09,29,4/14/2025 17:00,,-0.354604887,16,0.935016243,310,11,
3,371.58,5,14,0,104,-0.21772323,0.976010551,20.5,18,0,4,28.85,0,7.11,78.32,99.14,46.44,0,1007.6,76,,2.93,25,4/14/2025 18:00,,-0.354604887,16,0.935016243,310,3.6,
3,374.65,5,14,0,104,-0.21772323,0.976010551,19,19,0,4,34.19,0,7.2,74.5,98.85,46.17,0,1009,55,,2.77,29,4/14/2025 19:00,,-0.354604887,16,0.935016243,230,11,
3,374.22,5,14,0,104,-0.21772323,0.976010551,19,20,0,4,40.92,0,6.97,73.09,98.73,45.86,0,1009,94,,2.69,20,4/14/2025 20:00,,-0.354604887,16,0.935016243,230,11,
3,370.68,5,14,0,104,-0.21772323,0.976010551,19.2,21,0,4,47.26,0,6.53,72.2,97.95,45.19,0,1008,79,,2.61,23,4/14/2025 21:00,,-0.354604887,16,0.935016243,0,0,
3,364.24,1,14,0,104,-0.21772323,0.976010551,10.4,22,0,4,52.5,0,6.11,71.23,95.87,44.07,0,1007.7,44,,2.46,23.3,4/14/2025 22:00,,-0.354604887,16,0.935016243,259,7.6,
3,362.15,1,14,0,104,-0.21772323,0.976010551,8.8,23,0,4,57.83,0,5.83,70.48,94.14,43.06,0,1007.6,42,,2.32,22.3,4/14/2025 23:00,,-0.354604887,16,0.935016243,332,6.8,
3,362.16,1,15,1,105,-0.23449139,0.972118197,17.8,0,0,4,62.52,0,5.66,69.51,93.01,42.42,0,1008.2,82,,2.21,21,4/15/2025 0:00,,-0.354604887,16,0.935016243,0,0,
3,362.12,1,15,1,105,-0.23449139,0.972118197,5.4,1,0,4,63.84,0,5.59,66.07,90.86,40.93,0,1008.4,36,,2.03,21,4/15/2025 1:00,,-0.354604887,16,0.935016243,311,4.3,
3,376.85,1,15,1,105,-0.23449139,0.972118197,3.7,2,0,4,60.54,0.13,6.04,61.62,89.65,39.21,0,1009.1,29,,1.92,22.6,4/15/2025 2:00,,-0.354604887,16,0.935016243,304,5,
3,402.22,5,15,1,105,-0.23449139,0.972118197,17.7,3,0,4,54.13,0.81,6.14,62.07,90.09,38.51,0,1009,62,,1.9,25.5,4/15/2025 3:00,,-0.354604887,16,0.935016243,0,0,
3,384.68,5,15,1,105,-0.23449139,0.972118197,14.9,4,0,4,39.36,0.88,4.72,83,93.39,38.53,0,1011,40,,2.31,30,4/15/2025 4:00,,-0.354604887,16,0.935016243,0,0,
3,376.77,5,15,1,105,-0.23449139,0.972118197,15,5,0,4,32.65,0.55,3.27,104.11,99.24,43.01,0,1011,34,,2.46,33,4/15/2025 5:00,,-0.354604887,16,0.935016243,50,4,
4,364.11,5,15,1,105,-0.23449139,0.972118197,16.3,6,0,4,28.61,0.3,2.13,124.38,109.16,50.5,0,1008.8,33,,2.66,35,4/15/2025 6:00,,-0.354604887,16,0.935016243,230,7.6,
3,232.81,5,15,1,105,-0.23449139,0.972118197,13.2,7,0,4,9.89,0.09,0.66,136.72,94.47,40.3,0,1009,27,,4,35,4/15/2025 7:00,,-0.354604887,16,0.935016243,130,8,
3,192.36,1,15,1,105,-0.23449139,0.972118197,11.7,8,0,4,5.97,0.07,0.47,133.35,75.39,32.93,0,1009,22,,3.54,37,4/15/2025 8:00,,-0.354604887,16,0.935016243,130,6,
3,181.11,1,15,1,105,-0.23449139,0.972118197,13.6,9,0,4,5.25,0.06,0.47,131.35,69.38,30.7,0,1006.2,23,,3.28,38.5,4/15/2025 9:00,,-0.354604887,16,0.935016243,130,7.6,
3,185.09,1,15,1,105,-0.23449139,0.972118197,10.3,10,0,4,5.76,0.08,0.65,131.7,70.92,31.85,0,1007,19,,3.4,38,4/15/2025 10:00,,-0.354604887,16,0.935016243,130,6,
3,197.03,1,15,1,105,-0.23449139,0.972118197,8.6,11,0,4,7.17,0.11,1.02,131.22,76.04,34.58,0,1007,16,,3.7,39,4/15/2025 11:00,,-0.354604887,16,0.935016243,130,6,
3,209.76,1,15,1,105,-0.23449139,0.972118197,12.3,12,0,4,8.44,0.12,1.59,130.13,80.83,36.89,0,1003.3,21,,4.01,38.5,4/15/2025 12:00,,-0.354604887,16,0.935016243,90,3.6,
3,238.8,1,15,1,105,-0.23449139,0.972118197,8.7,13,0,4,12.67,0.09,3.2,121.77,83.96,38.76,0,1006,19,,4.14,36,4/15/2025 13:00,,-0.354604887,16,0.935016243,50,6,
3,280.58,5,15,1,105,-0.23449139,0.972118197,11.7,14,0,4,18.59,0.01,5.15,108.37,86.45,40.49,0,1007,29,,4.07,32,4/15/2025 14:00,,-0.354604887,16,0.935016243,310,6,
3,318.19,5,15,1,105,-0.23449139,0.972118197,17.4,15,0,4,23.78,0,6.27,98.6,89.57,42.1,0,1004.9,47,,3.96,30,4/15/2025 15:00,,-0.354604887,16,0.935016243,310,3.6,
3,340.29,5,15,1,105,-0.23449139,0.972118197,12.8,16,0,4,29.25,0,6.84,91.72,90.3,42.38,0,1008,35,,3.76,30,4/15/2025 16:00,,-0.354604887,16,0.935016243,310,6,
3,359.93,5,15,1,105,-0.23449139,0.972118197,12.8,17,0,4,34.97,0,7.19,88.36,91.93,42.86,0,1008,35,,3.7,30,4/15/2025 17:00,,-0.354604887,16,0.935016243,310,6,
3,374.59,5,15,1,105,-0.23449139,0.972118197,18,18,0,4,39.64,0,7.5,85.13,92.93,43.19,0,1006.9,65,,3.61,25,4/15/2025 18:00,,-0.354604887,16,0.935016243,310,3.6,
3,376.12,5,15,1,105,-0.23449139,0.972118197,13.9,19,0,4,43.73,0,7.49,81.59,92.45,43.01,0,1008,42,,3.41,28,4/15/2025 19:00,,-0.354604887,16,0.935016243,310,6,
3,374.52,5,15,1,105,-0.23449139,0.972118197,13.9,20,0,4,48.21,0,7.07,79.11,92.21,43.06,0,1008,42,,3.21,28,4/15/2025 20:00,,-0.354604887,16,0.935016243,310,6,
3,371.79,5,15,1,105,-0.23449139,0.972118197,17.5,21,0,4,51.53,0,6.47,76.53,91.48,43.06,0,1006.2,71,,2.99,23,4/15/2025 21:00,,-0.354604887,16,0.935016243,0,0,
3,365.41,5,15,1,105,-0.23449139,0.972118197,14.1,22,0,4,51.04,0,5.89,73.56,89.57,42.53,0,1008,48,,2.79,26,4/15/2025 22:00,,-0.354604887,16,0.935016243,310,4,
3,364.95,5,15,1,105,-0.23449139,0.972118197,14.1,23,0,4,51.29,0,5.56,70.76,88.85,42.7,0,1008,48,,2.65,26,4/15/2025 23:00,,-0.354604887,16,0.935016243,310,4,
3,368.28,5,16,2,106,-0.251190064,0.967937783,17.1,0,0,4,52.52,0,5.41,68.02,88.45,42.96,0,1007.1,74,,2.55,22,4/16/2025 0:00,,-0.354604887,16,0.935016243,230,3.6,
3,370,2,16,2,106,-0.251190064,0.967937783,16.1,1,0,4,52.56,0,5.37,65.12,87.84,42.85,0,1008,65,,2.52,23,4/16/2025 1:00,,-0.354604887,16,0.935016243,310,6,
